CATEG,,,ALL,,SOURCE,
A,B,C,60,,COCA:2016:ACAD Chronicle Higher Education,"  0%:  / 100  out are broad indeed -- the exaggerated propulsiveness of wearing flippers in a swimming pool: the force of various rhetorical effects has seemed uniquely difficult to calibrate. "" # "" Exaggerated propulsiveness. "" I love that. of writer -- steeped in Foucault and Freud and postmodern queer theory -- at whom Pinker et al. are wagging their fingers and/or flippers wagging their fingers and/or flippers. It's certainly true that Sedwick's sentences are not short and punchy; she writes more like Henry James than like Orwell. She qualifies and interrupts herself, she embellishes and vacillates, so that that enthusiastic"
A,B,C,61,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  community songs, contrafacta, and commissioned pieces. GALA Choruses insiders routinely describe selections from all three of these categories as "" gay music. "" This repertoire provides a window on "" gay culture "" and allows us that culture. Some of the most influential scholars in queer studies have asserted that gay culture is linked to the camp aesthetic. I the camp aesthetic. I will argue that the breadth of the GALA repertoire shows that gay and lesbian singers do indeed value campy songs and claim them as their own "" gay music "" (indeed, a number of them used the term"
A,B,C,62,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  songs may be termed "" gay "" if the performers of those songs self-identify as GLBT. As Miguel Felipe, the former artistic director of the Maine Gay Men's Chorus, told me, "" Music carries, the performers. '' Gianluca Ragazzini of Tone Clusterquite a queer choir (a mixed chorus in Ottawa, Ontario) pointed out that '' ) pointed out that "" depending on context, "" a song might become gay. He said that especially when his chorus sings songs with general messages about social change and surmounting obstacles, these songs can become gay: "" It's considered"
A,B,C,63,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  that are n't associated with gay, too. "" # Gay Culture and the Importance of Camp # Understanding "" gay music "" necessitates understanding something of the larger "" gay culture "" of which the music is a magnum opus, How To Be Gay, acknowledges that queer theory, in its reflexive opposition to essentialism, has led to scholarly disregard has led to scholarly disregard for "" any cultural patterns or practices that might be distinctive to homosexuals "" (62). Nevertheless, Halperin argues that gay culture or at least, gay white male American culture can be discerned and learned."
A,B,C,64,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  points out that this is a common practice in the larger world of gay culture: "" Cultural objects that contain no explicit gay themes, that do not represent gay men, that do not invoke same-sex desire, for colonizing them and making them over into vehicles of queer affirmation exercise a perennial charm? '' (112). I saw this ). I saw this phenomenon at work at GALA's 2012 Festival in Denver, where the second most-commonly performed piece was "" Seize the Day, "" presented by five different choruses of men and women. The lyrics to this song reference"
A,B,C,65,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  a stage alone and say' I am gay'? In a group, there is safety and unity, and a sense of doing this i.e., claiming a gay identity with your brothers. "" And it that choristers most explicitly affirm their gay, lesbian or queer identities; in other words, these songs constitute the most precise and concentrated the most precise and concentrated moment of self-revelation during a choral performance. Coming out to one's family and friends is not usually a funny or light-hearted occasion, and therefore many of GALA's commissioned songs are correspondingly serious in intent and presentation"
A,B,C,66,,COCA:2015:ACAD JournalAmerican,"  0%:  / 100  voice, and a lesbian who came out by joining the chorale. # Conclusion # David Halperin concludes How To Be Gay by offering the following definition of gay culture: "" it can refer to new works of literature , drama, dance and performance that are produced by queer people and that reflect on queer experience. Gay culture can also refer to culture can also refer to mainstream works created mostly by heterosexual artists, plus some (closeted) ones, that queer people have selectively appropriated and reused for anti-heteronormative purposes "" (421). Interestingly, Halperin insists that "" gay men routinely"
A,B,C,67,,COCA:2016:MAG Nerdist,"  0%:  / 100  as well as comedic) web comic from Erika Moen and Matthew Nolan. # The new imprint will focus on "" positive, diverse, and approachable stories that reflect a wide variety of emotional and intimate experiences. Oni Press Managing Editor Ari Yarwood stated '' as a queer lady, I'm invested in publishing erotica and sex education comics that reflect sex education comics that reflect the wonderful spectrum of human sexuality. "" # Limerence will launch the first three volumes of Oh Joy Sex Toy sometime in the fall, starting with Volume 1 and Volume 2 on Oct. 5. Both of those"
A,B,C,68,,COCA:2016:MAG Slate Magazine,"  0%:  / 100  depiction of nonmonogamystrikes me as the warmest, most compassionate arc of the series, the carefully negotiated arrangement that is Claire and Frank's marriage serves to support the show's larger narrative of a sociopathic couple that prioritizes who's watching, their open marriage and Frank's queer sexuality can complicate and humanize the Underwoods, or it can solidify their characters it can solidify their characters as depraved utilitarians with no solid moral compass. A show less cynical than House of Cards might have used their progressive relationship as a lens for interpreting the political marriages we love to probe and mock. Instead,"
A,B,C,69,,COCA:2016:MAG Huffington Post,"  0%:  / 100  I know we made the right decision. "" Also on HuffPost 21 LGBT-Friendly Products And Companies # 1 # of # 21 # Apple # Not only is Tim Cook, the tech company's CEO, , Apple has long had a record of supporting the queer community. # In 2014, thousands of Apple employees celebrated Pride and the employees celebrated Pride and the company released a statement in support of the Supreme Court's 2013 decision regarding marriage equality saying, "" Apple strongly supports marriage equality and we consider it a civil rights issue. We applaud the Supreme Court for its"
A,B,C,70,,COCA:2016:MAG Mother Jones,"  0%:  / 100  . One of the organizations I work with -- world-trust.org -- sends me out to foster conversations about systemic inequities -- particularly racial inequities -- in places where people never talk about race, and never think of a human identities. A man or woman can be black and queer and immigrant and differently abled, and poor -- all in one body. all in one body. And I go to elementary schools, middle schools, high school, colleges, community organizations. I also align myself with organizations that serve families or women and children. I go into the juvenile institutions and share"
A,B,C,71,,COCA:2016:MAG Salon,"  0%:  / 100  support IFrame Embeds, please update your browser to view this gallery 4179299 year for LGBT rights. A year marriage 5-4 vote, an unprecedented number of bills targeting queer and transgender people were introduced to state legislatures. According to the Human Rights According to the Human Rights Campaign, more than 200 anti-LGBT bills were debated by states across the U.S., including Massachusetts, Illinois, Louisiana, and Montana. Many failed, unable to make it out of committee or vetoed by state governors"
A,B,C,72,,COCA:2016:MAG Salon,"  0%:  / 100  every level is nearly unparalleled. While running for Congress in 2000, Pence's platform was a death sentence for the LGBT community. He advocated diverting the resources from the Ryan White Care Act, which provides life-saving programs that seek to '' change '' the orientation of queer youth. During his 12 years in the House of Representatives, Pence voted of Representatives, Pence voted on multiple occasions in favor of a Constitutional amendment that would define marriage as a union exclusively between one man and one woman. He also opposed employment protections that would prevent LGBT workers from being fired. # As"
