CATEG,,,ALL,,SOURCE,
A,B,C,67,,COCA:2012:WEB foottours.com,  0%:  / 100  paying someone to 1402235 # FOOT! fun walking tours is proud to present Come Out to the Castro: San Francisco's Gay Village from walking tour that explores the City's proud and campy queer community. # Learn about the history of the neighborhood and Gay culture in neighborhood and Gay culture in San Francisco from the Gold Rush times to the present. This two-hour romp winds its way through one of the City's most famous districts -- mostly because it ca n't go straight! # In the late 1960s
A,B,C,68,,COCA:2012:WEB cornellsun.com,"  0%:  / 100  Adam A. said that members of the LGBTQ community may still face difficulties if the legalization of gay marriage is not accompanied by a broader acceptance of LGBTQ people. He said that, without social change, the legalization in the immediate acceptance of same-sex couples. # '' Queer people always have to legitimize their relationship. This marriage might become another check marriage might become another check mark for legitimizing their relationship, "" he said. # Students reacted with a similar mixture of skepticism and excitement about the appointment of Baldwin, America's first openly gay senator. Some students, while expressing joy"
A,B,C,69,,COCA:2012:WEB ...eytalk.nbcsports.com,"  0%:  / 100  they want, and fans get 10 years of hockey without strike, or lockout. By giving the players their work towards 50/50 players get their current contracts honored, but the owners get the 551410 # Black Girl Dangerous is a place where queer women and trans* people of color can make our voices heard on the issues voices heard on the issues that interest us and affect us, where we can showcase our literary and artistic talents, where we can cry it out, and where we can explore and express our "" dangerous "" sides: our biggest,"
A,B,C,70,,COCA:2012:WEB ...dangerous.tumblr.com,"  0%:  / 100  and affect us, where we can showcase our literary and artistic talents, where we can cry it out, and where we can explore and express our "" dangerous "" sides: our biggest, boldest, craziest # Donate to the Black Girl Dangerous Writing Workshop for queer, trans*, and gender-non-conforming writers of color! # It's almost pride # It's almost pride weekend in San Francisco. Preparations are being made for any number of festive activities. Marches, parades, parties. Right now, countless dykes are painting signs that read, "" Dykes united will never be divided"
A,B,C,71,,COCA:2012:WEB ...dangerous.tumblr.com,"  0%:  / 100  I needed pride parades when I was just coming out, I guess. I needed just to know that other "" gays and lesbians "" existed. And I guess I needed to spend a Sunday with all of very quickly what I needed, as a young, queer person, changed. Today what I need has nothing whatsoever to do with nothing whatsoever to do with parades. Nothing whatsoever to do with Bud Light sponsorship. # What I need, and what most of the folks in my community need, is access to education, and health care, and food that is"
A,B,C,72,,COCA:2012:WEB ...dangerous.tumblr.com,"  0%:  / 100  I do not identify as "" gay "" or "" lesbian "". The reasons are myriad, and it comes down to the fact that my association with gays and lesbians is with marriage equality and Subarus and we you get past all the butt-fucking. I identify as queer because that term, for me, is about the ways in which I the ways in which I do not want to conform, the ways in which the idea of being "" just like straight people "" makes me want to watch paint dry, or something else that sounds equally interesting. More than that,"
A,B,C,73,,COCA:2012:WEB staff.bcc.edu,"  0%:  / 100  was not to be seen. Ralph put his head in the hole, withdrew it, and turned to Jack. # "" He's buzzed off. "" # "" Got fed up, "" said Jack, . '' # Ralph frowned. # '' He's queer. He's funny. '' # Jack nodded, as much for the , as much for the sake of agreeing as anything, and by tacit consent they left the shelter and went toward the bathing pool. # "" And then, "" said Jack, "" when I've had a bathe and something to"
A,B,C,74,,COCA:2012:WEB staff.bcc.edu,"  0%:  / 100  the sounds of nightmare. # "" We ca n't leave the littluns alone with Piggy. Not all night. "" # The other boys said nothing but stood round, watching him. # "" If we went '' # Jack cleared his throat and spoke in a queer, tight voice. # '' We mustn't let anything happen to Piggy let anything happen to Piggy, must we? "" # Ralph tapped his teeth with the dirty point of Eric's spear. # "" If we go across- "" # He glanced round him. # "" Someone's got to go across"
A,B,C,75,,COCA:2012:WEB ...p-accountability.org,"  0%:  / 100  non-accusers - believe' everyone knew abuse was going on.' In the second article looking at Soens' reported transgressions, the DI investigates that contention and highlights the changes 40 years have brought to Catholic schools. Daily Iowan # L.D. is a queer / a stinking queer is he / when he is walking down the hall / he will pinch hall / he will pinch your tit with glee # Renowned clergy-abuse psychologist Richard Sipe, who evaluated Lawrence Soens' tenure at Regina High School and the subsequent allegations of abuse, found that Regina students often chanted this song on school-bus rides."
A,B,C,76,,COCA:2012:WEB ...herausten.tumblr.com,"  0%:  / 100  a drawing of, or a quote from, Jane Austen. # Dear goodness, will they stop at nothing! I am curious about the free gift though. I'm hoping for smelling salts. # omg so blessed that i have all of these brilliant, queer, feminist janeite tumblr friends that keep me sane everyday in the' real everyday in the' real world' and um like you're all gorgeous and i ca n't even stand it # you can watch the first episode of Pride will automatically upgrade to"
A,B,C,77,,COCA:2012:WEB ...eodore-roosevelt.com,"  0%:  / 100  and cultivated intellect, and men of inherited wealth and position should especially guard themselves, because to these failings they are especially liable; and if yielded to, their- your- chances of useful service are at an end , the man of lettered leisure, beware of that queer and cheap temptation to pose to himself and to others as a cynic, others as a cynic, as the man who has outgrown emotions and beliefs, the man to whom good and evil are as one. The poorest way to face life is to face it with a sneer. There are many men who"
