CATEG,,,ALL,,SOURCE,
A,B,C,70,,COCA:1999:MOV But I'm a Cheerleader,"  0%:  / 100  you want to be normal? Hey, I know you. I saw you last night. Hey! Your daddy know you're a faggot? Good shot, Graham. What are you doing? What if do you want me to do? We're not queer! We're not going anywhere! We are here! We're not here! We're not queer! We're not going anywhere! That's it. If you do n't retreat, we're coming out. (screaming) Is this what you teach now, Mary? Throw stones from glass houses"
A,B,C,71,,COCA:1999:MOV But I'm a Cheerleader,"  0%:  / 100  last night. Hey! Your daddy know you're a faggot? Good shot, Graham. What are you doing? What if he saw us kissing? What do you want me to do? We're going anywhere! We are here! We're not queer! We're not going anywhere! That's it. If you do it. If you do n't retreat, we're coming out. (screaming) Is this what you teach now, Mary? Throw stones from glass houses? You're gon na have a lot of broken glass around you. It"
A,B,C,72,,COCA:1999:MOV Flawless,"  0%:  / 100  "" ca n't "" lives on "" wo n't "" street, all right? Why do n't you try "" fucking faggot ""? You were always pretty good at shouting that across the alley. Fuckin' faggot - Asshole. - Girlie man - Republican. - Queer. - Fascist. - Scumbag. - Shitleader fucker. Fuckin' fruitcake fucker. Fuckin' fruitcake. - Nazi. - Open the fuckin' door. I'll fucking help you out of the door. Fuckin' faggot. There you go. It's open, there you go. If you came"
A,B,C,73,,COCA:1999:MOV Topsy-Turvy,"  0%:  / 100  nobles discovered standing and sitting in attitudes suggested by native drawings. "" "" Chorus:' If you want to know who we are We're gentlemen of Japan.' "" ""' On many a vase and and fan we figure in lively paint, our attitudes queer and quaint.' '' ''' You're wrong if you think it wrong if you think it ai n't.' "" ""' If you think we are worked by strings like a Japanese marionette, you do n't understand these things - it's simply Court etiquette.' "" ""' Perhaps you suppose"
A,B,C,74,,COCA:1999:MOV Topsy-Turvy,"  0%:  / 100  wholly unacceptable. Not to mention mildly insulting, if one may say so. And what figure had you in mind, Mr Grossmith? Er... Forgive me, I seem to have lost my train of thought ? I fear I may have come over a bit queer. - Most embarrassing. - You must take a little brandy. A a little brandy. A little water clears us of this deed. I blame Grossmith for this. - Only Grossmith? - Thank you, Helen. Confounded glutton. - Are you feeling better? - I do beg your pardon."
A,B,C,75,,COCA:1999:MOV Outside Providence,"  0%:  / 100  are n't you? Queers. Queers? Yeah, every one of them. What do you think they're going for? They're afraid they look too much like broads. That's Cavwich. He's 's connected. What about Abraham Lincoln? Lincoln? Queer as they come. You got farts in your head. I'm telling head. I'm telling you, it's true. It ai n't me. Look it up in the book. Here, Dunph, here's your jacket. Whoa, whoa, whoa. What the fuck? What in the"
A,B,C,76,,COCA:2001:MOV Sidewalks of New York,"  0%:  / 100  n't want to talk to you. - Well, too fucking bad about you. - Let me in. Come on. - No. - I'm busy. Get the fuck out. - What do ? What do you mean? You got that little queer boyfriend there? Get the fuck away from the door! Get away! door! Get away! You do n't understand. I'm going to leave my wife. - Can I tell you that I do n't care? - What do you mean? - I do n't care. - You do n't"
A,B,C,77,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  n't no rock, it's a meteor, dum-dum. What did it do, land on your barber's head while he was cuttin' your hair? Why do n't you go practice falling down. I . Hey. You wan na fight, you little queer? Queer? Is this queer? Are these queer? What's up queer? What's up? What's up? Look at this guy. He must be retarded. Hey, retard, you are n't worth it. - Come on. Let's go. - Yeah? You are. -"
A,B,C,78,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  rock, it's a meteor, dum-dum. What did it do, land on your barber's head while he was cuttin' your hair? Why do n't you go practice falling down. I'll be . You wan na fight, you little queer? Queer? Is this queer? Are these queer? What's up? What What's up? What's up? Look at this guy. He must be retarded. Hey, retard, you are n't worth it. - Come on. Let's go. - Yeah? You are. - What a"
A,B,C,79,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  a meteor, dum-dum. What did it do, land on your barber's head while he was cuttin' your hair? Why do n't you go practice falling down. I'll be there in a minute fight, you little queer? Queer? Is this queer? Are these queer? What's up? What's up? Look What's up? Look at this guy. He must be retarded. Hey, retard, you are n't worth it. - Come on. Let's go. - Yeah? You are. - What a wuss. - I"
A,B,C,80,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  . What did it do, land on your barber's head while he was cuttin' your hair? Why do n't you go practice falling down. I'll be there in a minute. Hey. You queer? Queer? Is this queer? Are these queer? What's up? What's up? Look at this guy. Look at this guy. He must be retarded. Hey, retard, you are n't worth it. - Come on. Let's go. - Yeah? You are. - What a wuss. - I mean, you are"
A,B,C,81,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  I do n't know what to do! Hey, man, you done with that apple core? I'm done with that fart. You want that? Maybe if it came out of Charlene Tilton's ass . Yeah, you probably like J.R., you queer. I saw your bumper sticker, '' Cowboys' butts drive me nuts ' butts drive me nuts. "" Is that right? You think that's queer? Is this queer? They're large and in charge and lookin' for chickies. You wan na back that up? You wan na fight?"
A,B,C,82,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  . You want that? Maybe if it came out of Charlene Tilton's ass, I'd take a bite. Yeah, you probably like J.R., you queer. I saw your bumper sticker, "" . '' Is that right? You think that's queer? Is this queer? They're large and in charge and lookin' in charge and lookin' for chickies. You wan na back that up? You wan na fight? Why do n't you stick your head up my butt and fight for air? That's it. You and me. Let's"
A,B,C,83,,COCA:2001:MOV Joe Dirt,"  0%:  / 100  ? Maybe if it came out of Charlene Tilton's ass, I'd take a bite. Yeah, you probably like J.R., you queer. I saw your bumper sticker, "" Cowboys' butts drive right? You think that's queer? Is this queer? They're large and in charge and lookin' for chickies. You ' for chickies. You wan na back that up? You wan na fight? Why do n't you stick your head up my butt and fight for air? That's it. You and me. Let's go. You know"
A,B,C,84,,COCA:2001:MOV Life as a House,"  0%:  / 100  - He respects nothing. Thanks for talking about me behind my back. It's useful in court. Are you wearing eye makeup? Take it off. If I just walk out the door right now... tonight for the follow-through? Have a nice flight. Queer. What did you say? Dad said it first. I get chocolate first. I get chocolate cake for your birthday. Are your hands clean? He's a fuckin' freak. Dude, nice look. I saw your dad this morning. Josh, what do you say? Is he in?"
A,B,C,85,,COCA:2001:MOV Hearts in Atlantis,"  0%:  / 100  's a hero. Stop me, fairy. Be a man. I asked how your tits were. I wan na feel for myself. Get away from me! Leave her alone! She's just a - Hey, guys? - Let's beat this queer up. - Yeah. - Ted, go home. - We're home. - We're all going home, Bobby. Who's that, your fairy godfather? Richie O'Rourke, Willie Sherman, and Harry Doolin. The unholy trio of St. Gabe's. How do you know us? Come"
A,B,C,86,,COCA:2001:MOV Hearts in Atlantis,"  0%:  / 100  ? Come over here. Find out what I know. You're going to apologize. - l do n't think so. - Shall I tell you why? Because I know your dark secret. - And - l got no secret. You like calling people queer and fairy and such words? Look in my eyes, Harry Doolin. eyes, Harry Doolin. Tell me what you see. Do you see someone in your mother's clothes when he thinks no one is looking? Tell the whole, wide world. Now say, "" "" l'm sorry, Carol"
A,B,C,87,,COCA:2001:MOV Bully,"  0%:  / 100  It's a 100 dollars. Go.. Get up there. Make'em proud. 160.. 180.., 200. Plus what you got, it's 300. What's the matter, man? You enjoyed ..? - Hell no dude, I do nt queer like those guys.. Bullshit... I think you like dick. Do nt like dick. Do nt lie to me boy.. I know you like dick - Fuck you.. Hey.. look out..! You fucked up my fucking car.. fuck... What the fuck out man? you gon na make me"
A,B,C,88,,COCA:2001:MOV Bully,"  0%:  / 100  ..! Say it.. Say it.. Say... I am the best... Say it.. Say it. - you're the best.. Louder.. Say it louder..! So, how was it? stud, huh? He's more like a goddamn queer,.. He fuckin' just rapped me.. Shit Ally, make up Shit Ally, make up your fucking mind... I told you he was kinky,.. Hi. - Where's my son? Goddamn it.. that queer shit,.. I told u not to hang out with them and i meant"
A,B,C,89,,COCA:2001:MOV Bully,"  0%:  / 100  ? I told u he's a stud, huh? He's more like a goddamn queer,.. He fuckin' just rapped me.. Shit Ally, make up your fucking mind... I told you he - Where's my son? Goddamn it.. that queer shit,.. I told u not to hang out with them and i out with them and i meant it.. I'm thinking about selling the house. - No, please, dad. I won't hang out with Marty anymore, i promise. - can't u see he's dragging u down? Dad"
A,B,C,90,,COCA:2001:MOV Bully,"  0%:  / 100  , Marty.. Why do you let Bobby treat you the way he does? What? Why do you let Bobby treat you the way he does? Hit you and stuff.. and make fuun of you. face in front of everyone Derek thinks you guys are queer for each other. - Derek's an asshole. You know what? . You know what? I love you. - Shut up. I do. I love you and i care about you and i do nt wan na see you suffer. I do nt wan na see Bobby picking on you ever"
